customer_id,customer_name,gender,age,city,state,signup_date,customer_segment
109385,Neha Mishra,Male,38.0,Delhi,Delhi,2024-01-02,New
109386,Rohit Gupta,male,65.0,Kanpur,Uttar Pradesh,2021-11-30,New
109387,Anjali Das,Male,41.0,Chandigarh,Chandigarh,2022-06-13,Premium
109388,Priya Malhotra,Female,40.0,Mumbai,Maharashtra,2025-03-06,Premium
109389,Riya Patel,Female,47.0,Nagpur,Maharashtra,2023-05-30,New
109390,Anjali Malhotra,Male,66.0,Mumbai,Maharashtra,2025-12-07,Regular
109391,Aditya Agarwal,Male,58.0,Bhopal,Madhya Pradesh,2021-07-16,New
109392,Sanjay Patel,Female,25.0,Nagpur,Maharashtra,2021-03-29,Regular
109393,Sneha Kumar,Female,32.0,Nagpur,Maharashtra,2021-08-02,New
109394,Vivek Sinha,Female,30.0,Surat,Gujarat,2024-03-21,Regular
109395,Rahul Reddy,Female,38.0,Indore,Madhya Pradesh,2024-05-19,Regular
109396,Sneha Chauhan,Male,61.0,Jaipur,Rajasthan,2025-04-03,Regular
109397,Vivek Jain,M,49.0,Chennai,Tamil Nadu,2025-10-14,Regular
109398,Anjali Kumar,Male,44.0,Bhopal,Madhya Pradesh,2025-08-22,Regular
109399,Sanjay Patel,Female,39.0,Chandigarh,Delhi ,2024-01-19,Premium
109400,Vivek Jain,,52.0,Patna,Bihar,2024-10-05,Premium
109401,Nisha Chauhan,Female,65.0,Bengaluru,Karnataka,2022-04-24,New
109402,Kavita Agarwal,Female,31.0,Pune,Maharashtra,2023-07-09,Regular
109403,Riya Joshi,Male,25.0,Chennai,Tamil Nadu,2021-01-20,New
109404,Ayesha Thakur,Female,45.0,Delhi,Delhi,2024-07-11,Regular
109405,Neha Patel,female,35.0,Pune,Maharashtra,2021-03-03,Regular
109406,Simran Chauhan,female,26.0,Bengaluru,Karnataka,2022-09-01,Regular
109407,Rahul Yadav,Female,48.0,Bengaluru,Karnataka,2021-01-11,Premium
109408,Anjali Reddy,Female,62.0,Chennai,Tamil Nadu,2022-09-20,Regular
109409,Manish Yadav,Male,36.0,Nagpur,Maharashtra,2023-03-27,Regular
109410,Sneha Yadav,female,34.0,Indore,Madhya Pradesh,2022-12-13,New
109411,Vivek Roy,Female,59.0,Chennai,Tamil Nadu,2025-10-19,New
109412,Arjun Agarwal,Male,30.0,Patna,Bihar,2023-05-28,Premium
109413,Anjali Reddy,Female,35.0,Kolkata,West Bengal,2023-06-11,Regular
109414,Rahul Sharma,Male,39.0,Hyderabad,Telangana,2024-06-12,Regular
109415,Anjali Gupta,Female,53.0,Lucknow,Uttar Pradesh,2021-08-15,Regular
109416,Sanjay Mishra,Male,50.0,Kolkata,West Bengal,2025-06-19,New
109417,Kavita Thakur,M,30.0,Indore,Madhya Pradesh,2023-12-11,Premium
109418,Sanjay Roy,Female,58.0,Kolkata,West Bengal,2024-10-25,Regular
109419,Rohit Malhotra,Female,62.0,Chandigarh,Chandigarh,2023-09-09,Regular
109420,Nisha Singh,Female,53.0,Chandigarh,Chandigarh,2022-06-13,New
109421,Sanjay Mishra,Male,59.0,Noida,Uttar Pradesh,2023-08-24,Premium
109422,Karan Malhotra,Male,66.0,Hyderabad,Telangana,2022-12-03,Premium
109423,Pooja Reddy,,19.0,Indore,Madhya Pradesh,2021-06-12,Regular
109424,Sneha Mishra,female,31.0,Hyderabad,Telangana,2024-05-27,Regular
109425,Amit Mishra,Male,66.0,Kolkata,West Bengal,2023-03-10,New
109426,Anjali Verma,Male,57.0,Noida,Uttar Pradesh,2024-02-03,Regular
109427,Riya Kumar,Female,39.0,Kanpur,Uttar Pradesh,2023-10-04,New
109428,Amit Joshi,Female,69.0,Jaipur,Rajasthan,2024-02-06,Premium
109429,Neha Joshi,Male,36.0,Ahmedabad,Gujarat,2022-08-13,Regular
109430,Arjun Khan,female,63.0,Hyderabad,Telangana,2025-01-19,Regular
109431,Arjun Kumar,Female,68.0,Gurgaon,Haryana,2022-05-03,New
109432,Neha Roy,M,34.0,Hyderabad,Telangana,2022-12-06,New
109433,Riya Reddy,Female,39.0,Kanpur,Uttar Pradesh,2024-11-21,New
109434,Ayesha Yadav,,43.0,Noida,Uttar Pradesh,2024-05-02,Premium
109435,Rohit Verma,Male,25.0,Chandigarh,Chandigarh,2024-03-31,Regular
109436,Rohit Singh,Female,44.0,Mumbai,Delhi ,2022-01-24,Regular
109437,Rahul Patel,Female,20.0,Kanpur,Delhi ,2023-05-24,Premium
109438,Vivek Sharma,female,52.0,Surat,Gujarat,2021-10-18,Regular
109439,Ayesha Mehta,Male,30.0,Lucknow,Uttar Pradesh,2023-05-14,Regular
109440,Ayesha Sinha,Female,36.0,Kanpur,Uttar Pradesh,2024-06-17,Premium
109441,Rohit Kumar,Male,49.0,Indore,Madhya Pradesh,2021-01-12,Regular
109442,Priya Joshi,Female,68.0,Chennai,Tamil Nadu,2023-10-09,New
109443,Amit Kumar,female,63.0,Ranchi,Jharkhand,2023-10-19,Regular
109444,Amit Agarwal,F,43.0,Jaipur,Rajasthan,2022-02-08,New
109445,Sanjay Mishra,Male,53.0,Kolkata,West Bengal,2023-08-21,Regular
109446,Manish Thakur,Male,54.0,Gurgaon,Haryana,2024-05-16,Regular
109447,Amit Reddy,male,34.0,Kanpur,Uttar Pradesh,2021-08-16,New
109448,Kavita Khan,Male,23.0,Bengaluru,Karnataka,2022-01-18,Regular
109449,Sneha Jain,F,41.0,Kolkata,West Bengal,2023-11-19,VIP
109450,Nisha Patel,Female,49.0,Pune,Maharashtra,2025-01-21,New
109451,Rohit Jain,male,69.0,Kanpur,Uttar Pradesh,2024-04-14,Regular
109452,Manish Jain,Female,43.0,Patna,Bihar,2021-09-19,Premium
109453,Rohit Joshi,Female,64.0,Delhi,Delhi,2024-07-15,Premium
109454,Anjali Sharma,Female,31.0,Chennai,Tamil Nadu,2024-09-08,Regular
109455,Simran Chauhan,Male,66.0,Bengaluru,Karnataka,2022-11-23,Regular
109456,Arjun Malhotra,Female,43.0,Noida,Uttar Pradesh,2021-03-06,New
109457,Anjali Agarwal,female,53.0,Patna,Bihar,2023-04-04,Regular
109458,Rohit Malhotra,Female,29.0,Chennai,Tamil Nadu,2021-10-10,Premium
109459,Ayesha Das,male,18.0,Ahmedabad,Gujarat,2023-04-27,New
109460,Rahul Malhotra,Female,34.0,Chennai,Tamil Nadu,2022-10-02,Premium
109461,Riya Joshi,Male,66.0,Surat,Gujarat,2024-09-23,Regular
109462,Anjali Joshi,M,37.0,Delhi,Delhi,2025-12-02,Premium
109463,Sneha Mehta,Male,,Lucknow,Uttar Pradesh,2021-07-12,Premium
109464,Vivek Verma,F,19.0,Jaipur,Rajasthan,2024-01-12,Regular
109465,Amit Sharma,,52.0,Bhopal,Madhya Pradesh,2021-07-13,Premium
109466,Rahul Agarwal,Male,32.0,Pune,Maharashtra,2024-10-28,Premium
109467,Simran Sharma,Male,27.0,Kolkata,West Bengal,2021-06-14,Regular
109468,Karan Joshi,Male,33.0,Pune,Maharashtra,2021-04-07,New
109469,Amit Sinha,Female,55.0,Nagpur,Maharashtra,2022-06-29,New
109470,Rohit Joshi,Female,65.0,Mumbai,Maharashtra,2021-04-25,Regular
109471,Riya Gupta,Male,51.0,Ahmedabad,Gujarat,2021-04-10,Regular
109472,Manish Joshi,,68.0,,Tamil Nadu,2022-12-17,New
109473,Karan Thakur,Female,59.0,Gurgaon,Haryana,2024-05-18,Regular
109474,Amit Reddy,Male,66.0,Mumbai,Maharashtra,2023-09-25,Regular
109475,Sneha Singh,Female,44.0,Bengaluru,Karnataka,2021-06-30,New
109476,Ayesha Roy,male,65.0,Indore,Madhya Pradesh,2025-08-05,New
109477,Ayesha Yadav,Female,25.0,Noida,Uttar Pradesh,2024-06-18,New
109478,Ayesha Mehta,Male,27.0,Kolkata,West Bengal,2022-04-11,Premium
109479,Vikas Das,Female,52.0,Lucknow,Uttar Pradesh,2023-11-29,Regular
109480,Aditya Roy,Female,28.0,Chandigarh,Chandigarh,2025-01-15,New
109481,Arjun Gupta,Male,30.0,Ranchi,Jharkhand,2022-04-24,Premium
109482,Manish Das,Male,43.0,Delhi,Delhi,2022-06-11,Premium
109483,Vikas Mehta,Female,45.0,Delhi,Delhi,2024-07-19,Regular
109484,Sneha Agarwal,female,42.0,Gurgaon,Haryana,2021-08-30,New
109485,Neha Chauhan,Male,18.0,Jaipur,Rajasthan,2024-10-11,Regular
109486,Manish Sinha,Male,52.0,Bhopal,Madhya Pradesh,2022-04-24,New
109487,Amit Das,Male,30.0,Bengaluru,Karnataka,2025-01-12,Premium
109488,Rahul Gupta,Male,25.0,Nagpur,Maharashtra,2023-09-24,Premium
109489,Amit Roy,Female,26.0,Jaipur,Rajasthan,2023-08-31,VIP
109490,Manish Chauhan,Female,44.0,Mumbai,Maharashtra,2024-06-15,New
109491,Arjun Agarwal,male,26.0,Jaipur,Rajasthan,2023-02-18,Regular
109492,Kavita Khan,Male,55.0,Gurgaon,Haryana,2022-05-27,Regular
109493,Rohit Yadav,Male,68.0,Indore,Madhya Pradesh,2023-08-12,Premium
109494,Karan Khan,Female,37.0,Kanpur,Uttar Pradesh,2021-01-12,Regular
109495,Priya Reddy,Male,19.0,Jaipur,Rajasthan,2024-12-12,Premium
109496,Amit Chauhan,Male,22.0,Kolkata,West Bengal,2024-01-28,Premium
109497,Karan Patel,,47.0,Ranchi,Jharkhand,2024-03-25,New
109498,Aditya Sinha,female,43.0,Noida,Uttar Pradesh,2022-12-20,New
109499,Ayesha Reddy,Male,35.0,Hyderabad,Telangana,2025-05-24,Regular
109500,Ayesha Das,Male,49.0,Jaipur,Rajasthan,2024-10-15,Regular
109501,Karan Roy,Female,57.0,Jaipur,Rajasthan,2023-05-05,Regular
109502,Nisha Mishra,,55.0,Delhi,Delhi,2021-10-28,New
109503,Amit Thakur,female,32.0,Mumbai,Maharashtra,2023-07-25,New
109504,Vikas Patel,Female,62.0,Surat,Gujarat,2022-12-12,New
109505,Sanjay Kumar,Male,52.0,Noida,Uttar Pradesh,2021-07-25,Regular
109506,Manish Mehta,Male,24.0,Delhi,Delhi,2022-06-27,Regular
109507,Vikas Yadav,,19.0,Nagpur,Maharashtra,2022-10-14,Premium
109508,Karan Khan,female,32.0,Kanpur,Uttar Pradesh,2025-06-30,Regular
109509,Pooja Singh,Male,22.0,Mumbai,Maharashtra,2025-10-06,New
109510,Rohit Thakur,Male,66.0,Chennai,Tamil Nadu,2025-08-04,Regular
109511,Priya Gupta,Male,47.0,Ahmedabad,Gujarat,2022-12-15,Regular
109512,Manish Gupta,Female,53.0,Lucknow,Uttar Pradesh,2025-02-23,New
109513,Arjun Kumar,Female,18.0,Delhi,Delhi,2025-02-27,New
109514,Ayesha Verma,Male,58.0,Nagpur,Maharashtra,2021-11-12,New
109515,Kavita Patel,male,67.0,Delhi,Delhi,2021-06-09,Premium
109516,Vikas Thakur,Male,28.0,Chennai,Tamil Nadu,2025-09-28,New
109517,Simran Khan,Male,26.0,Chennai,Tamil Nadu,2022-10-08,New
109518,Anjali Gupta,M,30.0,Indore,Madhya Pradesh,2023-10-27,New
109519,Priya Yadav,,61.0,Gurgaon,Haryana,2022-02-02,New
109520,Amit Sinha,Male,48.0,Surat,Gujarat,2021-12-04,Regular
109521,Aditya Khan,male,64.0,Indore,Madhya Pradesh,2025-03-08,Regular
109522,Manish Sharma,F,24.0,Ranchi,Jharkhand,2023-07-09,Regular
109523,Vivek Patel,Male,46.0,Delhi,Delhi,2023-03-17,Regular
109524,Nisha Khan,Female,29.0,Gurgaon,Haryana,2021-09-13,Premium
109525,Aditya Sinha,Female,54.0,Bhopal,Madhya Pradesh,2024-12-23,Premium
109526,Vikas Agarwal,Female,33.0,Gurgaon,Haryana,2024-11-27,Regular
109527,Vikas Kumar,Female,29.0,Mumbai,Maharashtra,2021-02-05,Regular
109528,Pooja Sinha,Female,26.0,Chennai,Tamil Nadu,2022-06-10,Regular
109529,Arjun Singh,Female,19.0,Jaipur,Rajasthan,2024-01-15,Regular
109530,Rahul Patel,male,23.0,Bengaluru,Karnataka,2021-04-02,Regular
109531,Kavita Verma,Female,54.0,Jaipur,Rajasthan,2021-06-21,Regular
109532,Vikas Mehta,M,30.0,Mumbai,Maharashtra,2024-11-28,Regular
109533,Rahul Sinha,Male,59.0,Patna,Bihar,2021-01-03,Regular
109534,Ayesha Chauhan,Female,43.0,Chennai,Tamil Nadu,2024-12-16,Regular
109535,Ayesha Chauhan,Female,39.0,Chennai,Tamil Nadu,2022-05-12,Regular
109536,Amit Reddy,Male,27.0,Delhi,Delhi,2024-04-25,Premium
109537,Simran Mishra,Female,53.0,Pune,Maharashtra,2022-05-29,New
109538,Ayesha Thakur,female,67.0,Ranchi,Jharkhand,2022-12-26,Premium
109539,Aditya Singh,Female,55.0,Chandigarh,Chandigarh,2022-03-05,Premium
109540,Sanjay Mehta,Female,50.0,Delhi,Delhi,2024-08-27,New
109541,Nisha Sharma,Female,29.0,Gurgaon,Haryana,2022-01-24,Regular
109542,Karan Reddy,Male,23.0,Ranchi,Jharkhand,2024-04-21,Regular
109543,Vikas Patel,Male,58.0,Bengaluru,Karnataka,2022-01-25,New
109544,Arjun Reddy,Female,18.0,Noida,Uttar Pradesh,2023-11-29,New
109545,Arjun Joshi,Female,34.0,Bengaluru,Karnataka,2021-07-27,New
109546,Pooja Yadav,Female,52.0,,Bihar,2022-10-12,Regular
109547,Pooja Verma,M,43.0,Hyderabad,Telangana,2022-03-05,New
109548,Simran Chauhan,Male,40.0,Bhopal,Madhya Pradesh,2025-05-29,VIP
109549,Sneha Sharma,,37.0,Hyderabad,Telangana,2023-04-11,VIP
109550,Rohit Thakur,Male,32.0,Jaipur,Rajasthan,2024-03-18,New
109551,Nisha Gupta,Female,32.0,Pune,Maharashtra,2025-04-13,New
109552,Karan Malhotra,Female,43.0,Indore,Madhya Pradesh,2023-11-01,Regular
109553,Aditya Sinha,Female,20.0,Mumbai,Maharashtra,2022-03-29,Regular
109554,Amit Mehta,Male,59.0,Surat,Gujarat,2024-08-02,New
109555,Neha Joshi,M,,Chennai,Tamil Nadu,2024-06-24,Regular
109556,Rahul Roy,Male,20.0,Gurgaon,Haryana,2023-10-01,Regular
109557,Arjun Joshi,F,55.0,Jaipur,Rajasthan,2024-06-13,New
109558,Karan Singh,female,26.0,Nagpur,Maharashtra,2024-11-06,Regular
109559,Vivek Reddy,female,26.0,Ahmedabad,Gujarat,2023-05-24,Regular
109560,Pooja Chauhan,Female,24.0,Chandigarh,Chandigarh,2025-01-25,Premium
109561,Priya Khan,Female,47.0,Chandigarh,Chandigarh,2025-09-24,Regular
109562,Karan Khan,Female,66.0,Mumbai,Maharashtra,2022-05-04,Premium
109563,Nisha Das,female,31.0,Bengaluru,Karnataka,2021-09-21,New
109564,Priya Roy,Female,47.0,Jaipur,Rajasthan,2024-09-11,Premium
109565,Amit Reddy,Female,40.0,Bhopal,Madhya Pradesh,2023-06-06,Premium
109566,Vivek Agarwal,Female,44.0,Delhi,Delhi,2023-05-09,New
109567,Arjun Chauhan,Female,56.0,Patna,Bihar,2023-10-02,Regular
109568,Pooja Malhotra,Female,44.0,Chandigarh,Chandigarh,2025-09-11,Regular
109569,Ayesha Thakur,Female,35.0,Kanpur,Uttar Pradesh,2024-02-25,New
109570,Sneha Yadav,Male,19.0,Bengaluru,Karnataka,2025-07-26,Premium
109571,Amit Mehta,Male,24.0,Delhi,Delhi,2023-10-16,Premium
109572,Neha Chauhan,Female,68.0,Jaipur,Rajasthan,2022-10-25,Premium
109573,Nisha Gupta,male,24.0,Surat,Gujarat,2025-02-01,Regular
109574,Riya Sharma,Male,61.0,,Telangana,2022-11-23,New
109575,Karan Reddy,male,44.0,Delhi,Delhi,2021-08-25,New
109576,Riya Chauhan,Female,60.0,Nagpur,Maharashtra,2021-03-10,Regular
109577,Rohit Sharma,Female,63.0,Bhopal,Madhya Pradesh,2023-05-29,Premium
109578,Anjali Yadav,,69.0,Bhopal,Madhya Pradesh,2022-08-07,New
109579,Aditya Joshi,Male,58.0,Bengaluru,Karnataka,2023-10-19,New
109580,Kavita Patel,Male,43.0,Hyderabad,Telangana,2021-11-01,New
109581,Anjali Gupta,Female,44.0,Mumbai,Maharashtra,2021-02-23,New
109582,Sanjay Mehta,Female,38.0,Patna,Bihar,2021-12-01,Regular
109583,Karan Mishra,F,39.0,Kolkata,West Bengal,2022-07-19,New
109584,Anjali Kumar,male,47.0,Ranchi,Jharkhand,2023-06-22,Regular
109585,Manish Agarwal,Male,57.0,Bhopal,Madhya Pradesh,2025-06-30,Premium
109586,Vikas Roy,male,23.0,Bhopal,Madhya Pradesh,2023-03-25,VIP
109587,Priya Joshi,female,24.0,Gurgaon,Haryana,2021-02-16,New
109588,Nisha Sharma,Male,41.0,Bengaluru,Karnataka,2025-01-29,Premium
109589,Manish Jain,F,36.0,Nagpur,Maharashtra,2023-07-18,Regular
109590,Vikas Sinha,Male,48.0,Delhi,Delhi,2024-08-09,Regular
109591,Nisha Malhotra,,61.0,Hyderabad,Telangana,2025-01-20,Regular
109592,Simran Reddy,Female,57.0,Bhopal,Madhya Pradesh,2022-11-04,Regular
109593,Sanjay Khan,Female,20.0,Bhopal,Madhya Pradesh,2021-06-27,New
109594,Kavita Patel,Male,22.0,Lucknow,Uttar Pradesh,2023-05-31,VIP
109595,Rohit Roy,Male,68.0,Ranchi,Jharkhand,2023-06-07,New
109596,Anjali Yadav,female,50.0,Ahmedabad,Gujarat,2023-09-29,Regular
109597,Anjali Malhotra,male,68.0,Delhi,Delhi,2023-10-18,Regular
109598,Priya Sinha,F,67.0,Chennai,Tamil Nadu,2023-06-22,Premium
109599,Neha Gupta,Female,25.0,Noida,Uttar Pradesh,2021-02-09,Premium
109600,Sneha Gupta,Female,57.0,Chennai,Tamil Nadu,2023-09-18,Regular
109601,Simran Gupta,Female,27.0,Kanpur,Uttar Pradesh,2022-09-27,Premium
109602,Aditya Sharma,Female,65.0,Patna,Bihar,2023-04-07,New
109603,Sneha Agarwal,Male,36.0,Nagpur,Maharashtra,2021-12-10,Regular
109604,Rohit Patel,Female,35.0,Chennai,Tamil Nadu,2022-08-08,Regular
109605,Karan Mehta,Male,32.0,Bhopal,Madhya Pradesh,2025-05-22,Regular
109606,Simran Reddy,Male,58.0,Bhopal,Madhya Pradesh,2024-08-20,New
109607,Vikas Sharma,Female,25.0,Nagpur,Maharashtra,2021-04-08,Regular
109608,Rohit Thakur,Female,57.0,Ahmedabad,Gujarat,2021-03-20,Regular
109609,Sanjay Joshi,Female,56.0,Noida,Uttar Pradesh,2024-02-16,Regular
109610,Manish Verma,Male,26.0,Indore,Madhya Pradesh,2025-09-02,Premium
109611,Pooja Joshi,Male,20.0,Patna,Bihar,2022-07-27,Regular
109612,Anjali Singh,male,25.0,Ranchi,Jharkhand,2022-08-23,New
109613,Priya Roy,,27.0,Ahmedabad,Gujarat,2022-09-21,Regular
109614,Rahul Gupta,Female,33.0,Patna,Bihar,2021-11-13,Regular
109615,Sanjay Mehta,F,46.0,Ahmedabad,Gujarat,2025-11-18,Premium
109616,Riya Mehta,Female,22.0,Ahmedabad,Gujarat,2024-12-14,New
109617,Riya Singh,Female,30.0,Indore,Madhya Pradesh,2022-02-16,New
109618,Karan Singh,male,51.0,Kanpur,Uttar Pradesh,2021-03-13,Premium
109619,Sanjay Sharma,Female,44.0,Noida,Uttar Pradesh,2023-02-17,New
109620,Aditya Khan,male,47.0,Indore,Madhya Pradesh,2023-11-06,Regular
109621,Aditya Das,Female,33.0,Lucknow,Uttar Pradesh,2024-10-27,Regular
109622,Rohit Mishra,Male,53.0,Chandigarh,Chandigarh,2023-04-07,New
109623,Priya Sinha,Male,50.0,Pune,Maharashtra,2025-03-09,Regular
109624,Ayesha Malhotra,F,40.0,Lucknow,Uttar Pradesh,2024-04-16,Regular
109625,Pooja Khan,Male,35.0,Pune,Maharashtra,2022-09-26,Regular
109626,Rahul Chauhan,female,29.0,Indore,Madhya Pradesh,2024-04-03,Regular
109627,Aditya Mehta,Male,57.0,Jaipur,Rajasthan,2021-05-09,New
109628,Ayesha Malhotra,,31.0,Jaipur,Rajasthan,2024-08-23,New
109629,Neha Reddy,Male,53.0,Chandigarh,Chandigarh,2024-11-10,Premium
109630,Manish Sharma,Male,66.0,Bhopal,Madhya Pradesh,2022-02-22,Premium
109631,Rohit Patel,Female,52.0,Delhi,Delhi,2021-12-14,Regular
109632,Sanjay Malhotra,Female,26.0,Jaipur,Rajasthan,2022-05-11,Premium
109633,Karan Jain,Female,28.0,Bhopal,Madhya Pradesh,2024-09-11,Premium
109634,Kavita Das,Female,62.0,Delhi,Delhi,2025-09-19,Regular
109635,Pooja Chauhan,Female,50.0,Gurgaon,Haryana,2025-04-05,Regular
109636,Amit Mehta,Female,45.0,Surat,Gujarat,2024-02-17,Regular
109637,Sanjay Reddy,Female,29.0,Surat,Gujarat,2024-08-22,Premium
109638,Aditya Malhotra,male,22.0,Bhopal,Madhya Pradesh,2022-12-25,Regular
109639,Pooja Sharma,Male,19.0,Delhi,Delhi,2024-04-18,Regular
109640,Nisha Das,male,40.0,Hyderabad,Telangana,2025-12-19,Regular
109641,Manish Roy,male,28.0,Kolkata,West Bengal,2022-08-12,New
109642,Arjun Kumar,male,26.0,Patna,Bihar,2022-03-11,Regular
109643,Manish Sinha,female,41.0,Gurgaon,Haryana,2023-06-16,Regular
109644,Aditya Joshi,male,26.0,Noida,Uttar Pradesh,2021-10-22,Regular
109645,Karan Patel,Female,33.0,Gurgaon,Haryana,2025-03-03,Regular
109646,Karan Chauhan,M,62.0,Patna,Bihar,2022-07-14,Premium
109647,Neha Yadav,Female,24.0,Nagpur,Maharashtra,2023-01-09,Regular
109648,Vikas Roy,M,25.0,Bengaluru,Karnataka,2024-10-28,Regular
109649,Anjali Jain,Male,36.0,Gurgaon,Haryana,2021-06-27,Regular
109650,Priya Roy,Male,37.0,Ranchi,Jharkhand,2023-10-29,Regular
109651,Kavita Sinha,,39.0,Surat,Gujarat,2024-10-21,Premium
109652,Vikas Mehta,Female,19.0,Kanpur,Uttar Pradesh,2021-12-07,Regular
109653,Sneha Mehta,male,44.0,Chennai,Tamil Nadu,2023-10-23,New
109654,Neha Joshi,Male,25.0,Ahmedabad,Gujarat,2025-08-23,Premium
109655,Karan Patel,male,57.0,Noida,Uttar Pradesh,2022-06-20,Regular
109656,Anjali Singh,Male,,Noida,Uttar Pradesh,2022-07-02,Regular
109657,Manish Das,Female,34.0,Ahmedabad,Gujarat,2023-05-03,Regular
109658,Priya Roy,Female,41.0,Jaipur,Rajasthan,2024-08-10,Regular
109659,Priya Singh,Female,31.0,Bengaluru,Karnataka,2021-10-31,Regular
109660,Neha Kumar,F,40.0,Lucknow,Uttar Pradesh,2021-04-21,Regular
109661,Vivek Verma,Female,26.0,Kanpur,Uttar Pradesh,2023-08-03,Regular
109662,Priya Agarwal,male,32.0,Chandigarh,Chandigarh,2022-09-01,Regular
109663,Vikas Patel,Male,49.0,Chandigarh,Chandigarh,2025-02-12,VIP
109664,Pooja Khan,female,66.0,Bengaluru,Karnataka,2023-05-26,Premium
109665,Priya Chauhan,Male,69.0,Kolkata,West Bengal,2025-02-08,New
109666,Manish Khan,Female,49.0,Kolkata,West Bengal,2024-03-05,New
109667,Vikas Kumar,female,,Hyderabad,Telangana,2021-11-30,Premium
109668,Rahul Gupta,M,41.0,Chennai,Tamil Nadu,2023-01-29,Regular
109669,Aditya Mishra,Male,59.0,Ranchi,Jharkhand,2022-07-03,Regular
109670,Priya Yadav,Female,43.0,Lucknow,Uttar Pradesh,2023-06-12,Regular
109671,Rahul Agarwal,Male,26.0,Ahmedabad,Gujarat,2022-03-15,New
109672,Vivek Roy,male,69.0,Noida,Uttar Pradesh,2024-05-21,Regular
109673,Simran Mishra,Female,56.0,Hyderabad,Telangana,2022-11-17,New
109674,Karan Roy,female,26.0,Chandigarh,Chandigarh,2023-09-12,New
109675,Pooja Joshi,Female,43.0,Indore,Madhya Pradesh,2025-02-03,New
109676,Vikas Sinha,Male,24.0,Nagpur,Maharashtra,2021-04-13,New
109677,Rohit Singh,female,,Jaipur,Rajasthan,2023-05-26,Regular
109678,Anjali Mishra,M,65.0,Noida,Uttar Pradesh,2022-06-21,Regular
109679,Sneha Verma,,34.0,Mumbai,Maharashtra,2021-01-13,Premium
109680,Rohit Sinha,Female,59.0,Pune,Maharashtra,2025-06-09,Regular
109681,Karan Khan,Female,50.0,Kolkata,West Bengal,2025-04-28,Premium
109682,Rohit Khan,Female,51.0,Hyderabad,Telangana,2021-06-25,Premium
109683,Sanjay Verma,,48.0,Ahmedabad,Gujarat,2025-08-29,Regular
109684,Kavita Thakur,female,21.0,Ranchi,Jharkhand,2023-03-25,Regular
109685,Riya Verma,Male,55.0,Indore,Madhya Pradesh,2025-12-20,Regular
109686,Karan Mishra,F,55.0,Ranchi,Jharkhand,2025-10-04,Regular
109687,Sneha Sinha,Female,27.0,Chennai,Tamil Nadu,2023-10-15,Premium
109688,Neha Joshi,Male,35.0,Noida,Uttar Pradesh,2023-04-21,New
109689,Kavita Sinha,Female,25.0,Delhi,Delhi,2023-07-27,New
109690,Sneha Patel,Female,64.0,Noida,Uttar Pradesh,2022-06-03,New
109691,Neha Agarwal,Female,64.0,Chennai,Tamil Nadu,2022-07-10,Regular
109692,Nisha Mehta,Female,30.0,Patna,Bihar,2023-11-28,Premium
109693,Sneha Patel,M,22.0,Jaipur,Rajasthan,2024-09-30,Regular
109694,Rohit Yadav,Male,67.0,Pune,Maharashtra,2025-08-27,New
109695,Nisha Khan,female,41.0,Bhopal,Madhya Pradesh,2024-07-01,New
109696,Amit Kumar,female,37.0,Mumbai,Maharashtra,2025-03-29,New
109697,Arjun Gupta,Female,30.0,Chandigarh,Chandigarh,2021-01-22,Regular
109698,Rahul Sinha,Female,61.0,Kolkata,West Bengal,2023-11-04,Regular
109699,Arjun Khan,Male,37.0,Nagpur,Maharashtra,2024-11-15,Premium
109700,Neha Jain,Female,57.0,Kanpur,Uttar Pradesh,2021-01-28,VIP
109701,Vivek Mehta,Male,26.0,Gurgaon,Haryana,2024-07-15,VIP
109702,Karan Malhotra,Male,7.0,Patna,Bihar,2022-11-28,Regular
109703,Vikas Agarwal,Male,28.0,Kolkata,West Bengal,2025-10-13,Regular
109704,Neha Chauhan,F,37.0,Kolkata,West Bengal,2021-11-23,VIP
109705,Simran Kumar,Male,42.0,Ranchi,Jharkhand,2024-09-11,New
109706,Aditya Thakur,Female,25.0,,Uttar Pradesh,2024-01-06,New
109707,Riya Roy,Female,64.0,Hyderabad,Telangana,2023-12-03,Regular
109708,Karan Khan,Male,65.0,Noida,Uttar Pradesh,2023-06-30,Regular
109709,Pooja Khan,Male,63.0,Chennai,Tamil Nadu,2022-10-30,New
109710,Neha Joshi,female,41.0,Hyderabad,Telangana,2024-10-16,New
109711,Manish Thakur,,34.0,Bengaluru,Karnataka,2021-10-06,Regular
109712,Anjali Mehta,Female,31.0,Bhopal,Madhya Pradesh,2023-07-30,Regular
109713,Rohit Reddy,Female,54.0,Indore,Madhya Pradesh,2025-11-19,New
109714,Amit Sharma,Female,49.0,Ranchi,Jharkhand,2025-05-09,New
109715,Rahul Das,Male,25.0,Ahmedabad,Gujarat,2021-12-07,New
109716,Pooja Gupta,female,25.0,Surat,Gujarat,2022-04-01,Regular
109717,Rahul Singh,Male,60.0,Bengaluru,Karnataka,2023-04-20,Regular
109718,Riya Joshi,,59.0,Mumbai,Maharashtra,2024-06-23,Regular
109719,Vivek Sinha,Male,64.0,Pune,Maharashtra,2025-03-01,Regular
109720,Rahul Sinha,male,42.0,Indore,Madhya Pradesh,2023-04-03,New
